machine_id,status,temperature,vibration,vibration_rms,timestamp
1,RUN,23.1,0.55,0.45,3667067
1,RUN,24.1,0.72,0.59,3667572
1,RUN,23.1,0.58,0.48,3668076
1,STOP,24.2,0.93,0.76,3668581
1,RUN,25.3,0.76,0.62,3669086
1,STOP,24.4,1.21,0.99,3669590
1,RUN,26.0,0.51,0.42,3670094
1,RUN,26.1,0.52,0.43,3670599
1,RUN,25.7,0.92,0.75,3671104
1,RUN,23.2,0.93,0.76,3671608
1,RUN,26.7,0.78,0.64,3672113
1,RUN,23.7,0.53,0.43,3672617
1,RUN,24.9,1.44,1.18,3673121
1,RUN,26.8,1.49,1.22,3673626
1,RUN,23.1,0.71,0.58,3674131
1,RUN,26.5,1.21,0.99,3674635
1,RUN,25.3,1.33,1.09,3675140
1,RUN,24.4,1.48,1.21,3675644
1,RUN,24.7,0.52,0.43,3676148
1,RUN,23.6,1.02,0.84,3676653
1,RUN,25.7,1.4,1.15,3677158
1,RUN,23.7,0.85,0.7,3677662
1,STOP,25.6,0.84,0.69,3678167
1,RUN,26.9,0.87,0.71,3678671
1,STOP,23.0,1.34,1.1,3679175
1,STOP,23.8,0.7,0.57,3679680
1,RUN,26.1,1.14,0.93,3680185
1,STOP,23.4,0.94,0.77,3680689
1,RUN,23.9,1.11,0.91,3681193
1,STOP,26.6,0.91,0.75,3681698
1,STOP,24.0,0.99,0.81,3682203
1,STOP,25.0,0.93,0.76,3682707
1,STOP,24.7,0.59,0.48,3683212
1,RUN,24.6,0.7,0.57,3683717
1,RUN,24.6,0.71,0.58,3684221
1,RUN,24.0,0.97,0.8,3684725
1,STOP,25.1,1.22,1.0,3685230
1,RUN,26.3,0.65,0.53,3685735
1,RUN,24.5,1.35,1.11,3686239
1,RUN,25.5,0.87,0.71,3686744
1,RUN,26.3,0.81,0.66,3687248
1,RUN,24.9,0.88,0.72,3687752
1,RUN,26.0,1.03,0.84,3688257
1,RUN,26.1,0.69,0.57,3688762
1,RUN,25.4,0.64,0.52,3689266
1,RUN,24.7,0.61,0.5,3689771
1,STOP,23.7,0.93,0.76,3690275
1,STOP,25.3,0.7,0.57,3690779
1,RUN,24.1,1.4,1.15,3691284
1,RUN,24.0,0.78,0.64,3691789
1,RUN,24.5,1.24,1.02,3692293
1,RUN,24.0,1.06,0.87,3692797
1,RUN,25.9,0.88,0.72,3693302
1,RUN,23.9,1.27,1.04,3693806
1,RUN,23.4,1.03,0.84,3694311
1,RUN,25.2,0.59,0.48,3694816
1,RUN,24.0,1.37,1.12,3695320
1,STOP,23.1,0.73,0.6,3695824
1,RUN,23.6,1.38,1.13,3696329
1,RUN,26.2,1.13,0.93,3696834
1,RUN,26.2,0.73,0.6,3697338
1,RUN,26.4,1.21,0.99,3697843
1,RUN,23.6,0.78,0.64,3698348
1,STOP,25.3,1.02,0.84,3698851
1,RUN,25.2,1.35,1.11,3699356
1,RUN,24.0,0.78,0.64,3699861
1,RUN,23.3,0.95,0.78,3700365
1,STOP,26.2,0.84,0.69,3700870
1,RUN,23.9,0.83,0.68,3701374
1,RUN,24.5,0.53,0.43,3701878
1,RUN,23.0,0.73,0.6,3702383
1,RUN,23.9,0.58,0.48,3702888
1,RUN,26.3,1.13,0.93,3703392
1,RUN,26.1,0.5,0.41,3703897
1,RUN,24.7,0.73,0.6,3704401
1,RUN,25.2,0.87,0.71,3704905
1,STOP,23.2,1.2,0.98,3705410
1,RUN,26.1,0.65,0.53,3705915
1,RUN,24.8,0.65,0.53,3706419
1,STOP,26.9,1.16,0.95,3706924
1,RUN,26.5,0.58,0.48,3707428
1,RUN,25.5,1.23,1.01,3707933
1,RUN,26.1,1.1,0.9,3708437
1,RUN,25.0,1.49,1.22,3708942
1,RUN,23.0,0.94,0.77,3709447
1,RUN,26.0,1.24,1.02,3709950
1,STOP,25.9,0.84,0.69,3710455
1,STOP,25.7,1.32,1.08,3710960
1,RUN,25.6,1.25,1.02,3711464
1,RUN,26.0,0.85,0.7,3711969
1,STOP,23.2,0.5,0.41,3712474
1,RUN,24.7,1.07,0.88,3712977
1,RUN,23.2,0.89,0.73,3713482
1,RUN,23.7,1.25,1.02,3713987
1,RUN,24.2,0.76,0.62,3714491
1,RUN,25.8,0.68,0.56,3714996
1,RUN,26.8,1.22,1.0,3715501
1,RUN,25.1,0.62,0.51,3716004
1,RUN,23.1,1.11,0.91,3716509
1,RUN,24.9,1.17,0.96,3717014
1,RUN,26.0,1.34,1.1,3717518
1,RUN,25.2,0.99,0.81,3718023
1,RUN,24.8,0.98,0.8,3718528
1,RUN,23.4,1.21,0.99,3719031
1,RUN,26.6,1.13,0.93,3719536
1,RUN,25.3,0.55,0.45,3720041
1,RUN,24.4,1.44,1.18,3720545
1,RUN,24.6,1.07,0.88,3721050
1,RUN,26.5,1.41,1.16,3721554
1,RUN,24.2,0.68,0.56,3722058
1,STOP,23.1,1.04,0.85,3722563
1,STOP,25.2,0.54,0.44,3723068
1,RUN,24.8,1.44,1.18,3723573
1,STOP,26.5,1.22,1.0,3724077
1,RUN,24.3,0.93,0.76,3724581
1,RUN,23.3,1.09,0.89,3725086
1,STOP,26.9,0.84,0.69,3725590
1,STOP,26.9,0.83,0.68,3726095
1,RUN,24.6,1.41,1.16,3726600
1,STOP,23.6,0.93,0.76,3727105
1,RUN,25.8,0.86,0.71,3727608
1,RUN,26.3,1.13,0.93,3728113
1,STOP,24.9,1.29,1.06,3728618
1,RUN,24.6,0.69,0.57,3729122
1,RUN,23.0,1.47,1.21,3729627
1,RUN,23.0,1.37,1.12,3730131
1,RUN,26.0,0.94,0.77,3730635
1,RUN,24.0,0.84,0.69,3731140
1,RUN,25.9,0.88,0.72,3731645
1,RUN,25.8,0.51,0.42,3732149
1,RUN,23.7,1.14,0.93,3732654
1,RUN,26.2,1.24,1.02,3733158
1,RUN,24.0,0.69,0.57,3733662
1,RUN,26.8,0.79,0.65,3734167
1,RUN,23.6,0.87,0.71,3734672
1,RUN,26.5,0.57,0.47,3735176
1,RUN,24.8,1.14,0.93,3735681
1,RUN,23.0,0.61,0.5,3736185
1,RUN,24.7,1.45,1.19,3736689
1,RUN,25.2,1.3,1.07,3737194
1,RUN,24.5,1.42,1.16,3737699
1,RUN,26.2,1.17,0.96,3738203
1,RUN,26.6,1.07,0.88,3738707
1,RUN,23.4,0.82,0.67,3739212
1,RUN,24.1,0.8,0.66,3739716
1,RUN,26.7,1.46,1.2,3740221
1,RUN,23.3,1.48,1.21,3740726
1,RUN,25.1,0.64,0.52,3741230
1,STOP,26.0,1.09,0.89,3741734
1,RUN,26.9,1.2,0.98,3742239
1,RUN,25.4,0.89,0.73,3742743
1,RUN,24.2,1.0,0.82,3743248
1,RUN,25.8,0.88,0.72,3743753
1,RUN,23.1,1.01,0.83,3744257
1,RUN,25.8,1.23,1.01,3744761
1,RUN,24.6,0.5,0.41,3745266
1,STOP,23.0,1.26,1.03,3745770
1,STOP,23.1,1.21,0.99,3746275
1,RUN,23.4,1.37,1.12,3746780
1,RUN,23.9,0.65,0.53,3747284
1,RUN,24.5,1.13,0.93,3747788
1,RUN,26.4,0.82,0.67,3748293
1,RUN,25.6,1.28,1.05,3748798
1,RUN,25.5,0.88,0.72,3749302
1,RUN,23.6,1.31,1.07,3749807
1,RUN,23.4,0.74,0.61,3750311
1,STOP,25.1,0.69,0.57,3750815
1,RUN,24.2,1.48,1.21,3751320
1,STOP,24.1,0.87,0.71,3751825
1,STOP,23.1,0.72,0.59,3752329
1,RUN,24.0,0.73,0.6,3752834
1,RUN,24.2,0.8,0.66,3753338
1,RUN,26.6,0.5,0.41,3753843
1,RUN,24.1,0.66,0.54,3754347
1,RUN,26.0,0.97,0.8,3754852
1,RUN,24.8,1.25,1.02,3755357
1,RUN,24.9,1.24,1.02,3755860
1,RUN,24.3,0.61,0.5,3756365
1,RUN,25.1,0.66,0.54,3756870
1,RUN,23.3,1.35,1.11,3757374
1,STOP,23.9,1.19,0.98,3757879
1,STOP,24.3,0.71,0.58,3758384
1,RUN,26.0,1.2,0.98,3758887
1,STOP,24.4,0.54,0.44,3759392
1,RUN,25.7,1.18,0.97,3759897
1,RUN,23.0,0.55,0.45,3760401
1,RUN,25.0,0.85,0.7,3760906
1,RUN,25.2,1.03,0.84,3761411
1,RUN,25.1,1.33,1.09,3761914
1,RUN,24.5,0.83,0.68,3762419
1,RUN,23.1,1.45,1.19,3762924
1,RUN,24.7,0.99,0.81,3763428
1,RUN,24.2,0.91,0.75,3763933
1,RUN,25.0,1.17,0.96,3764438
1,RUN,25.6,0.59,0.48,3764941
1,RUN,25.9,1.38,1.13,3765446
1,RUN,25.2,0.94,0.77,3765951
1,RUN,25.1,1.33,1.09,3766455
1,RUN,26.1,0.5,0.41,3766960
1,RUN,25.7,1.19,0.98,3767464
1,STOP,24.2,1.25,1.02,3767968
1,STOP,24.3,1.35,1.11,3768473
1,RUN,26.6,1.4,1.15,3768978
1,RUN,25.1,0.8,0.66,3769483
1,RUN,25.6,0.58,0.48,3769987
1,STOP,25.2,0.68,0.56,3770491
1,RUN,25.6,1.15,0.94,3770996
1,RUN,25.3,1.44,1.18,3771500
1,STOP,23.1,0.55,0.45,3772005
1,RUN,26.6,1.39,1.14,3772510
1,RUN,26.2,1.26,1.03,3773014
1,STOP,23.7,1.26,1.03,3773518
1,RUN,25.7,1.43,1.17,3774023
1,STOP,26.7,1.16,0.95,3774527
1,STOP,26.7,0.95,0.78,3775032
1,RUN,26.2,0.68,0.56,3775537
1,RUN,26.4,1.34,1.1,3776041
1,RUN,23.2,1.01,0.83,3776545
1,RUN,25.1,0.54,0.44,3777050
1,RUN,26.1,0.85,0.7,3777555
1,RUN,26.0,1.2,0.98,3778059
1,RUN,25.9,0.72,0.59,3778564
1,RUN,26.1,1.37,1.12,3779068
1,RUN,23.6,0.57,0.47,3779572
1,RUN,23.2,1.31,1.07,3780077
1,RUN,26.0,1.21,0.99,3780582
1,RUN,23.6,0.69,0.57,3781086
1,RUN,26.5,0.81,0.66,3781591
1,RUN,25.6,1.09,0.89,3782095
1,RUN,23.0,1.2,0.98,3782599
1,STOP,26.5,0.6,0.49,3783104
1,RUN,24.5,0.54,0.44,3783609
1,STOP,26.5,1.43,1.17,3784113
1,RUN,23.4,1.13,0.93,3784617
1,RUN,26.5,0.88,0.72,3785122
1,STOP,26.7,1.23,1.01,3785626
1,RUN,25.8,0.52,0.43,3786131
1,RUN,23.9,1.26,1.03,3786636
1,RUN,26.9,0.94,0.77,3787141
1,RUN,26.3,0.86,0.71,3787644
1,RUN,26.4,1.41,1.16,3788149
1,RUN,25.1,1.15,0.94,3788654
1,RUN,26.5,1.35,1.11,3789158
1,RUN,24.4,1.3,1.07,3789663
1,STOP,24.6,1.43,1.17,3790168
1,RUN,23.5,1.21,0.99,3790671
1,STOP,24.9,0.91,0.75,3791176
1,RUN,24.3,0.54,0.44,3791681
1,RUN,24.7,0.6,0.49,3792185
1,RUN,25.7,1.41,1.16,3792690
1,RUN,23.9,0.76,0.62,3793195
1,RUN,23.3,0.6,0.49,3793698
1,RUN,23.5,0.58,0.48,3794203
1,RUN,25.7,0.7,0.57,3794708
1,RUN,26.9,1.39,1.14,3795212
1,STOP,26.7,1.21,0.99,3795717
1,RUN,23.5,0.66,0.54,3796221
1,RUN,24.5,0.87,0.71,3796725
1,RUN,25.6,1.05,0.86,3797230
1,RUN,23.3,1.11,0.91,3797735
1,RUN,25.9,0.68,0.56,3798239
1,RUN,23.5,0.68,0.56,3798744
1,RUN,24.1,1.33,1.09,3799248
1,STOP,24.8,1.34,1.1,3799752
1,RUN,23.8,1.11,0.91,3800257
1,RUN,25.9,1.34,1.1,3800762
1,RUN,23.8,1.07,0.88,3801267
1,RUN,25.4,1.37,1.12,3801771
1,RUN,25.7,1.06,0.87,3802275
1,STOP,25.5,1.31,1.07,3802780
1,RUN,25.4,1.25,1.02,3803284
1,RUN,24.9,0.76,0.62,3803789
1,RUN,25.1,0.63,0.52,3804294
1,RUN,25.8,0.64,0.52,3804797
1,RUN,23.5,1.24,1.02,3805302
1,STOP,26.3,0.6,0.49,3805807
1,RUN,25.0,0.98,0.8,3806311
1,STOP,25.6,0.83,0.68,3806816
1,RUN,24.7,1.18,0.97,3807321
1,RUN,24.7,0.55,0.45,3807824
1,RUN,23.2,0.94,0.77,3808329
1,RUN,24.2,1.4,1.15,3808834
1,RUN,24.6,1.33,1.09,3809338
1,STOP,26.0,1.1,0.9,3809843
1,RUN,24.1,0.61,0.5,3810348
1,RUN,23.6,0.75,0.61,3810852
1,RUN,24.4,1.42,1.16,3811356
1,RUN,25.2,1.13,0.93,3811861
1,STOP,26.5,1.37,1.12,3812366
1,RUN,26.9,0.54,0.44,3812870
1,STOP,26.7,1.07,0.88,3813374
1,RUN,25.9,1.04,0.85,3813879
1,STOP,24.4,1.11,0.91,3814383
1,RUN,23.0,0.72,0.59,3814888
1,RUN,26.8,1.23,1.01,3815393
1,RUN,23.7,1.38,1.13,3815897
1,RUN,26.3,1.21,0.99,3816401
1,RUN,23.4,0.5,0.41,3816906
1,STOP,25.7,0.64,0.52,3817410
1,RUN,25.0,1.0,0.82,3817915
1,RUN,23.9,0.71,0.58,3818420
1,RUN,25.2,0.73,0.6,3818924
1,RUN,24.8,1.08,0.89,3819428
1,STOP,23.7,1.09,0.89,3819933
1,RUN,25.0,1.47,1.21,3820438
1,STOP,25.0,0.9,0.74,3820942
1,RUN,24.7,1.37,1.12,3821447
1,RUN,24.9,0.86,0.71,3821952
1,RUN,25.5,1.36,1.12,3822455
1,RUN,23.9,0.7,0.57,3822960
1,RUN,26.3,0.75,0.61,3823465
1,RUN,26.2,1.12,0.92,3823969
1,RUN,23.0,0.98,0.8,3824474
1,RUN,24.7,0.52,0.43,3824978
1,STOP,24.9,0.51,0.42,3825482
1,RUN,26.8,0.83,0.68,3825987
1,RUN,26.3,0.64,0.52,3826492
1,RUN,23.9,0.94,0.77,3826996
1,RUN,23.3,0.67,0.55,3827501
1,RUN,24.3,0.85,0.7,3828005
1,RUN,23.7,0.96,0.79,3828509
1,RUN,24.2,1.08,0.89,3829014
1,RUN,23.5,0.78,0.64,3829519
1,STOP,23.2,1.23,1.01,3830023
1,RUN,23.1,1.28,1.05,3830528
1,RUN,26.7,0.52,0.43,3831032
1,STOP,23.4,1.08,0.89,3831536
1,RUN,26.3,0.99,0.81,3832041
1,STOP,24.0,0.88,0.72,3832546
1,RUN,23.8,0.54,0.44,3833051
1,RUN,26.3,1.16,0.95,3833554
1,RUN,23.0,0.54,0.44,3834059
1,RUN,23.4,1.23,1.01,3834564
1,STOP,25.7,0.76,0.62,3835068
1,STOP,26.4,0.59,0.48,3835573
1,RUN,25.0,1.29,1.06,3836078
1,RUN,23.2,0.92,0.75,3836581
1,RUN,26.4,0.59,0.48,3837086
1,RUN,25.1,0.55,0.45,3837591
1,STOP,26.1,0.99,0.81,3838095
1,RUN,25.4,1.37,1.12,3838600
1,RUN,24.4,0.97,0.8,3839105
1,STOP,23.2,1.28,1.05,3839609
1,RUN,25.9,0.72,0.59,3840113
1,RUN,23.0,0.93,0.76,3840618
1,RUN,26.4,0.84,0.69,3841123
1,RUN,26.9,0.54,0.44,3841627
1,STOP,26.5,0.78,0.64,3842131
1,RUN,25.2,1.41,1.16,3842636
1,RUN,25.4,1.14,0.93,3843140
1,RUN,24.9,1.26,1.03,3843645
1,RUN,25.5,1.27,1.04,3844150
1,RUN,23.0,0.53,0.43,3844654
1,STOP,25.2,0.85,0.7,3845158
1,RUN,25.1,1.18,0.97,3845663
1,RUN,24.5,0.56,0.46,3846167
1,RUN,24.9,0.91,0.75,3846672
1,RUN,24.4,1.34,1.1,3847177
1,STOP,23.6,1.12,0.92,3847681
1,RUN,25.3,0.79,0.65,3848185
1,RUN,25.9,0.96,0.79,3848690
1,RUN,26.9,0.59,0.48,3849195
1,RUN,26.7,1.37,1.12,3849699
1,RUN,23.3,1.13,0.93,3850204
1,RUN,26.3,0.84,0.69,3850708
1,STOP,25.7,0.87,0.71,3851212
1,STOP,24.2,1.15,0.94,3851717
1,RUN,24.1,1.18,0.97,3852222
1,RUN,23.2,1.11,0.91,3852726
1,RUN,24.7,0.66,0.54,3853231
1,RUN,23.4,1.36,1.12,3853735
1,RUN,24.9,1.18,0.97,3854239
1,STOP,26.8,1.44,1.18,3854744
1,RUN,24.4,1.35,1.11,3855249
1,RUN,24.0,1.11,0.91,3855753
1,STOP,23.3,1.18,0.97,3856258
1,RUN,24.0,0.93,0.76,3856762
1,RUN,23.2,0.86,0.71,3857267
1,RUN,26.8,0.5,0.41,3857771
1,STOP,24.0,0.99,0.81,3858276
1,RUN,26.5,1.02,0.84,3858781
1,STOP,24.9,0.53,0.43,3859284
1,RUN,26.6,1.25,1.02,3859789
1,STOP,25.0,0.9,0.74,3860294
1,RUN,26.4,0.89,0.73,3860798
1,RUN,25.7,1.3,1.07,3861303
1,RUN,24.0,1.13,0.93,3861808
1,STOP,24.4,1.41,1.16,3862311
1,STOP,26.8,0.76,0.62,3862816
1,RUN,25.3,0.64,0.52,3863321
1,STOP,24.2,1.06,0.87,3863826
1,RUN,23.5,1.18,0.97,3864330
1,RUN,23.7,1.1,0.9,3864835
1,STOP,24.9,0.79,0.65,3865339
1,RUN,25.3,0.55,0.45,3865843
1,RUN,23.7,0.55,0.45,3866348
1,RUN,23.7,1.14,0.93,3866853
1,RUN,25.8,1.09,0.89,3867357
1,STOP,25.8,1.32,1.08,3867862
1,RUN,25.3,0.87,0.71,3868366
1,RUN,24.9,0.65,0.53,3868871
1,RUN,26.3,1.36,1.12,3869375
1,RUN,26.5,0.66,0.54,3869880
1,RUN,25.8,0.9,0.74,3870385
1,RUN,26.4,1.32,1.08,3870888
1,RUN,26.7,0.58,0.48,3871393
1,RUN,26.3,0.51,0.42,3871898
1,RUN,26.7,1.13,0.93,3872402
1,RUN,25.3,0.66,0.54,3872907
1,RUN,25.9,1.14,0.93,3873412
1,STOP,26.0,0.81,0.66,3873915
1,RUN,24.8,1.05,0.86,3874420
1,RUN,23.6,0.74,0.61,3874925
1,RUN,25.8,0.91,0.75,3875429
1,RUN,23.2,0.67,0.55,3875934
1,RUN,25.0,0.73,0.6,3876439
1,RUN,26.2,1.15,0.94,3876942
1,RUN,24.1,1.34,1.1,3877447
1,RUN,24.3,1.15,0.94,3877952
1,RUN,26.6,1.48,1.21,3878456
1,STOP,26.2,1.15,0.94,3878961
1,STOP,26.3,0.84,0.69,3879465
1,RUN,26.2,1.04,0.85,3879969
1,RUN,23.6,1.02,0.84,3880474
1,RUN,26.7,0.79,0.65,3880979
1,RUN,25.2,0.71,0.58,3881483
1,RUN,24.3,0.88,0.72,3881988
1,STOP,24.8,0.9,0.74,3882492
1,RUN,24.3,0.99,0.81,3882997
1,RUN,23.6,0.67,0.55,3883501
1,STOP,25.2,1.46,1.2,3884006
1,STOP,26.2,1.04,0.85,3884511
1,RUN,24.0,0.99,0.81,3885015
1,RUN,25.4,1.25,1.02,3885519
1,STOP,24.2,0.52,0.43,3886024
1,RUN,24.5,1.38,1.13,3886528
1,RUN,24.9,0.72,0.59,3887033
1,STOP,26.9,0.86,0.71,3887538
1,RUN,25.8,1.45,1.19,3888043
1,RUN,26.2,1.01,0.83,3888546
1,RUN,25.9,0.8,0.66,3889051
1,RUN,25.6,0.97,0.8,3889556
1,RUN,24.4,0.64,0.52,3890060
1,STOP,25.0,0.63,0.52,3890565
1,RUN,26.5,1.03,0.84,3891069
1,RUN,23.1,0.75,0.61,3891573
1,RUN,25.8,1.4,1.15,3892078
1,STOP,23.1,1.07,0.88,3892583
1,STOP,26.9,0.6,0.49,3893087
1,STOP,25.0,0.51,0.42,3893592
1,RUN,23.9,1.37,1.12,3894096
1,RUN,23.9,1.02,0.84,3894600
1,RUN,25.8,0.66,0.54,3895105
1,RUN,24.4,0.63,0.52,3895610
1,RUN,26.3,0.72,0.59,3896114
1,RUN,24.4,0.71,0.58,3896619
1,RUN,26.5,0.74,0.61,3897123
1,RUN,23.7,0.64,0.52,3897627
1,RUN,23.0,0.5,0.41,3898132
1,RUN,23.0,1.47,1.21,3898637
1,STOP,24.7,1.28,1.05,3899141
1,RUN,26.6,0.51,0.42,3899645
1,RUN,26.8,1.1,0.9,3900150
1,RUN,26.1,1.08,0.89,3900655
1,STOP,24.9,1.12,0.92,3901159
1,RUN,23.4,0.63,0.52,3901664
1,RUN,26.8,0.72,0.59,3902169
1,RUN,25.7,0.54,0.44,3902672
1,RUN,25.3,0.54,0.44,3903177
1,RUN,26.5,1.18,0.97,3903682
1,RUN,23.7,1.0,0.82,3904186
1,RUN,24.1,1.23,1.01,3904691
1,RUN,26.6,1.21,0.99,3905196
1,STOP,25.2,1.03,0.84,3905699
1,RUN,25.6,1.16,0.95,3906204
1,RUN,24.9,1.01,0.83,3906709
1,RUN,25.1,0.98,0.8,3907213
1,RUN,23.6,1.42,1.16,3907718
1,RUN,25.0,1.14,0.93,3908222
1,RUN,26.9,0.85,0.7,3908726
1,RUN,24.0,1.4,1.15,3909231
1,RUN,25.4,0.55,0.45,3909736
1,RUN,25.8,1.45,1.19,3910240
1,RUN,25.0,0.62,0.51,3910745
1,RUN,25.2,0.59,0.48,3911249
1,RUN,25.0,1.45,1.19,3911753
1,RUN,25.0,1.45,1.19,3912258
1,RUN,24.9,0.6,0.49,3912763
1,RUN,26.6,1.41,1.16,3913267
1,RUN,26.6,1.27,1.04,3913772
1,STOP,26.4,0.9,0.74,3914276
1,STOP,25.3,1.43,1.17,3914780
1,STOP,26.9,1.4,1.15,3915285
1,STOP,26.6,1.39,1.14,3915790
1,STOP,24.6,1.34,1.1,3916295
1,RUN,26.6,0.69,0.57,3916798
1,RUN,26.3,0.91,0.75,3917303
1,STOP,25.2,0.79,0.65,3917808
1,RUN,24.3,0.6,0.49,3918312
1,RUN,25.6,0.76,0.62,3918817
1,RUN,24.1,1.31,1.07,3919322
1,RUN,24.0,0.74,0.61,3919825
1,RUN,23.1,0.56,0.46,3920330
1,RUN,23.8,0.93,0.76,3920835
1,RUN,26.6,1.35,1.11,3921339
1,RUN,25.3,1.16,0.95,3921844
1,RUN,25.1,0.73,0.6,3922349
1,RUN,25.3,0.72,0.59,3922852
1,STOP,23.1,0.99,0.81,3923357
1,STOP,26.9,1.06,0.87,3923862
1,RUN,24.2,0.61,0.5,3924367
1,RUN,25.6,1.46,1.2,3924871
1,STOP,24.4,0.56,0.46,3925376
1,RUN,23.6,0.67,0.55,3925880
1,RUN,23.8,1.4,1.15,3926384
1,RUN,23.8,0.72,0.59,3926889
1,RUN,23.0,1.19,0.98,3927394
1,RUN,24.4,1.27,1.04,3927898
1,RUN,23.7,0.85,0.7,3928402
1,RUN,24.4,0.68,0.56,3928907
1,RUN,26.0,0.94,0.77,3929411
1,RUN,26.4,1.36,1.12,3929916
1,RUN,24.4,0.97,0.8,3930421
1,RUN,25.4,1.09,0.89,3930925
1,RUN,25.7,0.79,0.65,3931429
1,RUN,26.3,0.76,0.62,3931934
1,RUN,24.4,1.03,0.84,3932438
1,RUN,24.6,1.25,1.02,3932943
1,RUN,25.4,0.81,0.66,3933448
1,RUN,23.9,1.48,1.21,3933952
1,RUN,23.0,0.61,0.5,3934456
1,RUN,23.0,0.61,0.5,3934961
1,RUN,24.9,1.2,0.98,3935465
1,RUN,24.7,1.31,1.07,3935970
1,STOP,25.2,0.95,0.78,3936475
1,RUN,24.6,0.74,0.61,3936978
1,RUN,23.6,0.98,0.8,3937483
1,RUN,26.0,0.96,0.79,3937988
1,RUN,24.8,1.0,0.82,3938492
1,RUN,23.0,0.7,0.57,3938997
1,RUN,26.4,1.27,1.04,3939502
1,RUN,25.0,1.26,1.03,3940005
1,RUN,25.6,1.08,0.89,3940510
1,RUN,25.4,0.5,0.41,3941015
1,RUN,26.5,0.66,0.54,3941519
1,RUN,24.9,0.53,0.43,3942024
1,RUN,25.9,0.88,0.72,3942529
1,RUN,23.0,1.37,1.12,3943032
1,RUN,26.2,0.79,0.65,3943537
1,RUN,24.2,1.05,0.86,3944042
1,RUN,24.3,0.98,0.8,3944546
1,RUN,25.7,1.26,1.03,3945051
1,RUN,24.4,1.39,1.14,3945555
1,RUN,23.9,0.61,0.5,3946059
1,RUN,23.9,0.59,0.48,3946564
1,RUN,24.4,0.55,0.45,3947069
1,RUN,24.6,0.67,0.55,3947573
1,RUN,24.5,1.37,1.12,3948078
1,RUN,25.2,0.62,0.51,3948582
1,RUN,25.5,1.39,1.14,3949086
1,RUN,26.1,1.06,0.87,3949591
1,RUN,23.4,1.19,0.98,3950096
1,RUN,24.8,0.52,0.43,3950600
1,STOP,24.0,0.58,0.48,3951105
1,RUN,23.2,1.39,1.14,3951609
1,RUN,25.6,1.07,0.88,3952113
1,RUN,26.9,0.62,0.51,3952618
1,STOP,24.2,1.44,1.18,3953123
1,RUN,26.7,0.55,0.45,3953628
1,RUN,25.0,0.53,0.43,3954131
1,RUN,26.6,1.0,0.82,3954636
1,RUN,26.5,1.46,1.2,3955140
1,STOP,24.9,0.75,0.61,3955645
1,RUN,24.2,1.05,0.86,3956150
1,RUN,23.2,1.1,0.9,3956655
1,RUN,26.7,1.43,1.17,3957158
1,RUN,24.2,1.44,1.18,3957663
1,RUN,23.1,1.13,0.93,3958168
1,STOP,23.2,1.41,1.16,3958672
1,RUN,23.4,1.45,1.19,3959177
1,RUN,26.9,1.16,0.95,3959682
1,RUN,24.2,0.87,0.71,3960185
1,RUN,25.6,1.25,1.02,3960690
1,STOP,24.2,1.13,0.93,3961195
1,RUN,26.9,1.2,0.98,3961699
1,RUN,24.7,0.54,0.44,3962204
1,RUN,23.4,1.18,0.97,3962708
1,RUN,26.6,0.83,0.68,3963212
1,RUN,25.3,0.66,0.54,3963717
1,STOP,23.9,1.27,1.04,3964222
1,RUN,26.2,0.5,0.41,3964726
1,RUN,26.0,1.04,0.85,3965231
1,RUN,25.0,0.85,0.7,3965735
1,RUN,26.0,1.3,1.07,3966239
1,STOP,24.6,0.68,0.56,3966744
1,RUN,25.7,1.27,1.04,3967249
1,RUN,24.1,1.47,1.21,3967754
1,RUN,25.1,0.73,0.6,3968258
1,RUN,24.9,1.08,0.89,3968762
1,STOP,25.8,1.25,1.02,3969267
1,STOP,23.5,0.9,0.74,3969771
1,RUN,23.7,0.62,0.51,3970276
1,RUN,23.4,1.35,1.11,3970781
1,RUN,26.8,0.88,0.72,3971284
1,RUN,25.2,1.43,1.17,3971789
1,STOP,23.3,0.66,0.54,3972294
1,RUN,24.4,0.5,0.41,3972798
1,RUN,25.1,1.04,0.85,3973303
1,RUN,26.0,0.58,0.48,3973808
1,RUN,23.4,0.99,0.81,3974311
1,RUN,25.8,0.86,0.71,3974816
1,RUN,25.8,1.11,0.91,3975321
1,RUN,26.8,1.25,1.02,3975825
1,RUN,24.3,0.71,0.58,3976330
1,RUN,23.6,0.86,0.71,3976835
1,RUN,24.4,0.96,0.79,3977338
1,RUN,26.9,1.04,0.85,3977843
1,RUN,23.0,0.55,0.45,3978348
1,RUN,24.3,0.68,0.56,3978852
1,RUN,26.7,0.85,0.7,3979357
1,RUN,23.3,0.97,0.8,3979862
1,RUN,26.7,1.32,1.08,3980365
1,RUN,25.9,1.14,0.93,3980870
1,STOP,26.3,1.22,1.0,3981375
1,RUN,23.7,1.13,0.93,3981880
1,RUN,25.7,0.93,0.76,3982384
1,RUN,23.1,1.08,0.89,3982888
1,RUN,23.3,0.86,0.71,3983393
1,RUN,25.0,1.12,0.92,3983897
1,RUN,23.2,1.07,0.88,3984402
1,RUN,25.9,0.62,0.51,3984906
1,RUN,24.2,0.63,0.52,3985411
1,RUN,23.7,1.31,1.07,3985915
1,STOP,24.9,1.08,0.89,3986419
1,RUN,26.1,0.73,0.6,3986924
