machine_id,status,temperature,vibration,vibration_rms,timestamp
1,RUN,24.1,0.72,0.59,1970-01-01 00:00:00.003667572
1,RUN,23.1,0.58,0.48,1970-01-01 00:00:00.003668076
1,STOP,24.2,0.93,0.76,1970-01-01 00:00:00.003668581
1,RUN,25.3,0.76,0.62,1970-01-01 00:00:00.003669086
1,STOP,24.4,1.21,0.99,1970-01-01 00:00:00.003669590
1,RUN,26.0,0.51,0.42,1970-01-01 00:00:00.003670094
1,RUN,26.1,0.52,0.43,1970-01-01 00:00:00.003670599
1,RUN,25.7,0.92,0.75,1970-01-01 00:00:00.003671104
1,RUN,23.2,0.93,0.76,1970-01-01 00:00:00.003671608
1,RUN,26.7,0.78,0.64,1970-01-01 00:00:00.003672113
1,RUN,23.7,0.53,0.43,1970-01-01 00:00:00.003672617
1,RUN,24.9,1.44,1.18,1970-01-01 00:00:00.003673121
1,RUN,26.8,1.49,1.22,1970-01-01 00:00:00.003673626
1,RUN,23.1,0.71,0.58,1970-01-01 00:00:00.003674131
1,RUN,26.5,1.21,0.99,1970-01-01 00:00:00.003674635
1,RUN,25.3,1.33,1.09,1970-01-01 00:00:00.003675140
1,RUN,24.4,1.48,1.21,1970-01-01 00:00:00.003675644
1,RUN,24.7,0.52,0.43,1970-01-01 00:00:00.003676148
1,RUN,23.6,1.02,0.84,1970-01-01 00:00:00.003676653
1,RUN,25.7,1.4,1.15,1970-01-01 00:00:00.003677158
1,RUN,23.7,0.85,0.7,1970-01-01 00:00:00.003677662
1,STOP,25.6,0.84,0.69,1970-01-01 00:00:00.003678167
1,RUN,26.9,0.87,0.71,1970-01-01 00:00:00.003678671
1,STOP,23.0,1.34,1.1,1970-01-01 00:00:00.003679175
1,STOP,23.8,0.7,0.57,1970-01-01 00:00:00.003679680
1,RUN,26.1,1.14,0.93,1970-01-01 00:00:00.003680185
1,STOP,23.4,0.94,0.77,1970-01-01 00:00:00.003680689
1,RUN,23.9,1.11,0.91,1970-01-01 00:00:00.003681193
1,STOP,26.6,0.91,0.75,1970-01-01 00:00:00.003681698
1,STOP,24.0,0.99,0.81,1970-01-01 00:00:00.003682203
1,STOP,25.0,0.93,0.76,1970-01-01 00:00:00.003682707
1,STOP,24.7,0.59,0.48,1970-01-01 00:00:00.003683212
1,RUN,24.6,0.7,0.57,1970-01-01 00:00:00.003683717
1,RUN,24.6,0.71,0.58,1970-01-01 00:00:00.003684221
1,RUN,24.0,0.97,0.8,1970-01-01 00:00:00.003684725
1,STOP,25.1,1.22,1.0,1970-01-01 00:00:00.003685230
1,RUN,26.3,0.65,0.53,1970-01-01 00:00:00.003685735
1,RUN,24.5,1.35,1.11,1970-01-01 00:00:00.003686239
1,RUN,25.5,0.87,0.71,1970-01-01 00:00:00.003686744
1,RUN,26.3,0.81,0.66,1970-01-01 00:00:00.003687248
1,RUN,24.9,0.88,0.72,1970-01-01 00:00:00.003687752
1,RUN,26.0,1.03,0.84,1970-01-01 00:00:00.003688257
1,RUN,26.1,0.69,0.57,1970-01-01 00:00:00.003688762
1,RUN,25.4,0.64,0.52,1970-01-01 00:00:00.003689266
1,RUN,24.7,0.61,0.5,1970-01-01 00:00:00.003689771
1,STOP,23.7,0.93,0.76,1970-01-01 00:00:00.003690275
1,STOP,25.3,0.7,0.57,1970-01-01 00:00:00.003690779
1,RUN,24.1,1.4,1.15,1970-01-01 00:00:00.003691284
1,RUN,24.0,0.78,0.64,1970-01-01 00:00:00.003691789
1,RUN,24.5,1.24,1.02,1970-01-01 00:00:00.003692293
1,RUN,24.0,1.06,0.87,1970-01-01 00:00:00.003692797
1,RUN,25.9,0.88,0.72,1970-01-01 00:00:00.003693302
1,RUN,23.9,1.27,1.04,1970-01-01 00:00:00.003693806
1,RUN,23.4,1.03,0.84,1970-01-01 00:00:00.003694311
1,RUN,25.2,0.59,0.48,1970-01-01 00:00:00.003694816
1,RUN,24.0,1.37,1.12,1970-01-01 00:00:00.003695320
1,STOP,23.1,0.73,0.6,1970-01-01 00:00:00.003695824
1,RUN,23.6,1.38,1.13,1970-01-01 00:00:00.003696329
1,RUN,26.2,1.13,0.93,1970-01-01 00:00:00.003696834
1,RUN,26.2,0.73,0.6,1970-01-01 00:00:00.003697338
1,RUN,26.4,1.21,0.99,1970-01-01 00:00:00.003697843
1,RUN,23.6,0.78,0.64,1970-01-01 00:00:00.003698348
1,STOP,25.3,1.02,0.84,1970-01-01 00:00:00.003698851
1,RUN,25.2,1.35,1.11,1970-01-01 00:00:00.003699356
1,RUN,24.0,0.78,0.64,1970-01-01 00:00:00.003699861
1,RUN,23.3,0.95,0.78,1970-01-01 00:00:00.003700365
1,STOP,26.2,0.84,0.69,1970-01-01 00:00:00.003700870
1,RUN,23.9,0.83,0.68,1970-01-01 00:00:00.003701374
1,RUN,24.5,0.53,0.43,1970-01-01 00:00:00.003701878
1,RUN,23.0,0.73,0.6,1970-01-01 00:00:00.003702383
1,RUN,23.9,0.58,0.48,1970-01-01 00:00:00.003702888
1,RUN,26.3,1.13,0.93,1970-01-01 00:00:00.003703392
1,RUN,26.1,0.5,0.41,1970-01-01 00:00:00.003703897
1,RUN,24.7,0.73,0.6,1970-01-01 00:00:00.003704401
1,RUN,25.2,0.87,0.71,1970-01-01 00:00:00.003704905
1,STOP,23.2,1.2,0.98,1970-01-01 00:00:00.003705410
1,RUN,26.1,0.65,0.53,1970-01-01 00:00:00.003705915
1,RUN,24.8,0.65,0.53,1970-01-01 00:00:00.003706419
1,STOP,26.9,1.16,0.95,1970-01-01 00:00:00.003706924
1,RUN,26.5,0.58,0.48,1970-01-01 00:00:00.003707428
1,RUN,25.5,1.23,1.01,1970-01-01 00:00:00.003707933
1,RUN,26.1,1.1,0.9,1970-01-01 00:00:00.003708437
1,RUN,25.0,1.49,1.22,1970-01-01 00:00:00.003708942
1,RUN,23.0,0.94,0.77,1970-01-01 00:00:00.003709447
1,RUN,26.0,1.24,1.02,1970-01-01 00:00:00.003709950
1,STOP,25.9,0.84,0.69,1970-01-01 00:00:00.003710455
1,STOP,25.7,1.32,1.08,1970-01-01 00:00:00.003710960
1,RUN,25.6,1.25,1.02,1970-01-01 00:00:00.003711464
1,RUN,26.0,0.85,0.7,1970-01-01 00:00:00.003711969
1,STOP,23.2,0.5,0.41,1970-01-01 00:00:00.003712474
1,RUN,24.7,1.07,0.88,1970-01-01 00:00:00.003712977
1,RUN,23.2,0.89,0.73,1970-01-01 00:00:00.003713482
1,RUN,23.7,1.25,1.02,1970-01-01 00:00:00.003713987
1,RUN,24.2,0.76,0.62,1970-01-01 00:00:00.003714491
1,RUN,25.8,0.68,0.56,1970-01-01 00:00:00.003714996
1,RUN,26.8,1.22,1.0,1970-01-01 00:00:00.003715501
1,RUN,25.1,0.62,0.51,1970-01-01 00:00:00.003716004
1,RUN,23.1,1.11,0.91,1970-01-01 00:00:00.003716509
1,RUN,24.9,1.17,0.96,1970-01-01 00:00:00.003717014
1,RUN,26.0,1.34,1.1,1970-01-01 00:00:00.003717518
1,RUN,25.2,0.99,0.81,1970-01-01 00:00:00.003718023
1,RUN,24.8,0.98,0.8,1970-01-01 00:00:00.003718528
1,RUN,23.4,1.21,0.99,1970-01-01 00:00:00.003719031
1,RUN,26.6,1.13,0.93,1970-01-01 00:00:00.003719536
1,RUN,25.3,0.55,0.45,1970-01-01 00:00:00.003720041
1,RUN,24.4,1.44,1.18,1970-01-01 00:00:00.003720545
1,RUN,24.6,1.07,0.88,1970-01-01 00:00:00.003721050
1,RUN,26.5,1.41,1.16,1970-01-01 00:00:00.003721554
1,RUN,24.2,0.68,0.56,1970-01-01 00:00:00.003722058
1,STOP,23.1,1.04,0.85,1970-01-01 00:00:00.003722563
1,STOP,25.2,0.54,0.44,1970-01-01 00:00:00.003723068
1,RUN,24.8,1.44,1.18,1970-01-01 00:00:00.003723573
1,STOP,26.5,1.22,1.0,1970-01-01 00:00:00.003724077
1,RUN,24.3,0.93,0.76,1970-01-01 00:00:00.003724581
1,RUN,23.3,1.09,0.89,1970-01-01 00:00:00.003725086
1,STOP,26.9,0.84,0.69,1970-01-01 00:00:00.003725590
1,STOP,26.9,0.83,0.68,1970-01-01 00:00:00.003726095
1,RUN,24.6,1.41,1.16,1970-01-01 00:00:00.003726600
1,STOP,23.6,0.93,0.76,1970-01-01 00:00:00.003727105
1,RUN,25.8,0.86,0.71,1970-01-01 00:00:00.003727608
1,RUN,26.3,1.13,0.93,1970-01-01 00:00:00.003728113
1,STOP,24.9,1.29,1.06,1970-01-01 00:00:00.003728618
1,RUN,24.6,0.69,0.57,1970-01-01 00:00:00.003729122
1,RUN,23.0,1.47,1.21,1970-01-01 00:00:00.003729627
1,RUN,23.0,1.37,1.12,1970-01-01 00:00:00.003730131
1,RUN,26.0,0.94,0.77,1970-01-01 00:00:00.003730635
1,RUN,24.0,0.84,0.69,1970-01-01 00:00:00.003731140
1,RUN,25.9,0.88,0.72,1970-01-01 00:00:00.003731645
1,RUN,25.8,0.51,0.42,1970-01-01 00:00:00.003732149
1,RUN,23.7,1.14,0.93,1970-01-01 00:00:00.003732654
1,RUN,26.2,1.24,1.02,1970-01-01 00:00:00.003733158
1,RUN,24.0,0.69,0.57,1970-01-01 00:00:00.003733662
1,RUN,26.8,0.79,0.65,1970-01-01 00:00:00.003734167
1,RUN,23.6,0.87,0.71,1970-01-01 00:00:00.003734672
1,RUN,26.5,0.57,0.47,1970-01-01 00:00:00.003735176
1,RUN,24.8,1.14,0.93,1970-01-01 00:00:00.003735681
1,RUN,23.0,0.61,0.5,1970-01-01 00:00:00.003736185
1,RUN,24.7,1.45,1.19,1970-01-01 00:00:00.003736689
1,RUN,25.2,1.3,1.07,1970-01-01 00:00:00.003737194
1,RUN,24.5,1.42,1.16,1970-01-01 00:00:00.003737699
1,RUN,26.2,1.17,0.96,1970-01-01 00:00:00.003738203
1,RUN,26.6,1.07,0.88,1970-01-01 00:00:00.003738707
1,RUN,23.4,0.82,0.67,1970-01-01 00:00:00.003739212
1,RUN,24.1,0.8,0.66,1970-01-01 00:00:00.003739716
1,RUN,26.7,1.46,1.2,1970-01-01 00:00:00.003740221
1,RUN,23.3,1.48,1.21,1970-01-01 00:00:00.003740726
1,RUN,25.1,0.64,0.52,1970-01-01 00:00:00.003741230
1,STOP,26.0,1.09,0.89,1970-01-01 00:00:00.003741734
1,RUN,26.9,1.2,0.98,1970-01-01 00:00:00.003742239
1,RUN,25.4,0.89,0.73,1970-01-01 00:00:00.003742743
1,RUN,24.2,1.0,0.82,1970-01-01 00:00:00.003743248
1,RUN,25.8,0.88,0.72,1970-01-01 00:00:00.003743753
1,RUN,23.1,1.01,0.83,1970-01-01 00:00:00.003744257
1,RUN,25.8,1.23,1.01,1970-01-01 00:00:00.003744761
1,RUN,24.6,0.5,0.41,1970-01-01 00:00:00.003745266
1,STOP,23.0,1.26,1.03,1970-01-01 00:00:00.003745770
1,STOP,23.1,1.21,0.99,1970-01-01 00:00:00.003746275
1,RUN,23.4,1.37,1.12,1970-01-01 00:00:00.003746780
1,RUN,23.9,0.65,0.53,1970-01-01 00:00:00.003747284
1,RUN,24.5,1.13,0.93,1970-01-01 00:00:00.003747788
1,RUN,26.4,0.82,0.67,1970-01-01 00:00:00.003748293
1,RUN,25.6,1.28,1.05,1970-01-01 00:00:00.003748798
1,RUN,25.5,0.88,0.72,1970-01-01 00:00:00.003749302
1,RUN,23.6,1.31,1.07,1970-01-01 00:00:00.003749807
1,RUN,23.4,0.74,0.61,1970-01-01 00:00:00.003750311
1,STOP,25.1,0.69,0.57,1970-01-01 00:00:00.003750815
1,RUN,24.2,1.48,1.21,1970-01-01 00:00:00.003751320
1,STOP,24.1,0.87,0.71,1970-01-01 00:00:00.003751825
1,STOP,23.1,0.72,0.59,1970-01-01 00:00:00.003752329
1,RUN,24.0,0.73,0.6,1970-01-01 00:00:00.003752834
1,RUN,24.2,0.8,0.66,1970-01-01 00:00:00.003753338
1,RUN,26.6,0.5,0.41,1970-01-01 00:00:00.003753843
1,RUN,24.1,0.66,0.54,1970-01-01 00:00:00.003754347
1,RUN,26.0,0.97,0.8,1970-01-01 00:00:00.003754852
1,RUN,24.8,1.25,1.02,1970-01-01 00:00:00.003755357
1,RUN,24.9,1.24,1.02,1970-01-01 00:00:00.003755860
1,RUN,24.3,0.61,0.5,1970-01-01 00:00:00.003756365
1,RUN,25.1,0.66,0.54,1970-01-01 00:00:00.003756870
1,RUN,23.3,1.35,1.11,1970-01-01 00:00:00.003757374
1,STOP,23.9,1.19,0.98,1970-01-01 00:00:00.003757879
1,STOP,24.3,0.71,0.58,1970-01-01 00:00:00.003758384
1,RUN,26.0,1.2,0.98,1970-01-01 00:00:00.003758887
1,STOP,24.4,0.54,0.44,1970-01-01 00:00:00.003759392
1,RUN,25.7,1.18,0.97,1970-01-01 00:00:00.003759897
1,RUN,23.0,0.55,0.45,1970-01-01 00:00:00.003760401
1,RUN,25.0,0.85,0.7,1970-01-01 00:00:00.003760906
1,RUN,25.2,1.03,0.84,1970-01-01 00:00:00.003761411
1,RUN,25.1,1.33,1.09,1970-01-01 00:00:00.003761914
1,RUN,24.5,0.83,0.68,1970-01-01 00:00:00.003762419
1,RUN,23.1,1.45,1.19,1970-01-01 00:00:00.003762924
1,RUN,24.7,0.99,0.81,1970-01-01 00:00:00.003763428
1,RUN,24.2,0.91,0.75,1970-01-01 00:00:00.003763933
1,RUN,25.0,1.17,0.96,1970-01-01 00:00:00.003764438
1,RUN,25.6,0.59,0.48,1970-01-01 00:00:00.003764941
1,RUN,25.9,1.38,1.13,1970-01-01 00:00:00.003765446
1,RUN,25.2,0.94,0.77,1970-01-01 00:00:00.003765951
1,RUN,25.1,1.33,1.09,1970-01-01 00:00:00.003766455
1,RUN,26.1,0.5,0.41,1970-01-01 00:00:00.003766960
1,RUN,25.7,1.19,0.98,1970-01-01 00:00:00.003767464
1,STOP,24.2,1.25,1.02,1970-01-01 00:00:00.003767968
1,STOP,24.3,1.35,1.11,1970-01-01 00:00:00.003768473
1,RUN,26.6,1.4,1.15,1970-01-01 00:00:00.003768978
1,RUN,25.1,0.8,0.66,1970-01-01 00:00:00.003769483
1,RUN,25.6,0.58,0.48,1970-01-01 00:00:00.003769987
1,STOP,25.2,0.68,0.56,1970-01-01 00:00:00.003770491
1,RUN,25.6,1.15,0.94,1970-01-01 00:00:00.003770996
1,RUN,25.3,1.44,1.18,1970-01-01 00:00:00.003771500
1,STOP,23.1,0.55,0.45,1970-01-01 00:00:00.003772005
1,RUN,26.6,1.39,1.14,1970-01-01 00:00:00.003772510
1,RUN,26.2,1.26,1.03,1970-01-01 00:00:00.003773014
1,STOP,23.7,1.26,1.03,1970-01-01 00:00:00.003773518
1,RUN,25.7,1.43,1.17,1970-01-01 00:00:00.003774023
1,STOP,26.7,1.16,0.95,1970-01-01 00:00:00.003774527
1,STOP,26.7,0.95,0.78,1970-01-01 00:00:00.003775032
1,RUN,26.2,0.68,0.56,1970-01-01 00:00:00.003775537
1,RUN,26.4,1.34,1.1,1970-01-01 00:00:00.003776041
1,RUN,23.2,1.01,0.83,1970-01-01 00:00:00.003776545
1,RUN,25.1,0.54,0.44,1970-01-01 00:00:00.003777050
1,RUN,26.1,0.85,0.7,1970-01-01 00:00:00.003777555
1,RUN,26.0,1.2,0.98,1970-01-01 00:00:00.003778059
1,RUN,25.9,0.72,0.59,1970-01-01 00:00:00.003778564
1,RUN,26.1,1.37,1.12,1970-01-01 00:00:00.003779068
1,RUN,23.6,0.57,0.47,1970-01-01 00:00:00.003779572
1,RUN,23.2,1.31,1.07,1970-01-01 00:00:00.003780077
1,RUN,26.0,1.21,0.99,1970-01-01 00:00:00.003780582
1,RUN,23.6,0.69,0.57,1970-01-01 00:00:00.003781086
1,RUN,26.5,0.81,0.66,1970-01-01 00:00:00.003781591
1,RUN,25.6,1.09,0.89,1970-01-01 00:00:00.003782095
1,RUN,23.0,1.2,0.98,1970-01-01 00:00:00.003782599
1,STOP,26.5,0.6,0.49,1970-01-01 00:00:00.003783104
1,RUN,24.5,0.54,0.44,1970-01-01 00:00:00.003783609
1,STOP,26.5,1.43,1.17,1970-01-01 00:00:00.003784113
1,RUN,23.4,1.13,0.93,1970-01-01 00:00:00.003784617
1,RUN,26.5,0.88,0.72,1970-01-01 00:00:00.003785122
1,STOP,26.7,1.23,1.01,1970-01-01 00:00:00.003785626
1,RUN,25.8,0.52,0.43,1970-01-01 00:00:00.003786131
1,RUN,23.9,1.26,1.03,1970-01-01 00:00:00.003786636
1,RUN,26.9,0.94,0.77,1970-01-01 00:00:00.003787141
1,RUN,26.3,0.86,0.71,1970-01-01 00:00:00.003787644
1,RUN,26.4,1.41,1.16,1970-01-01 00:00:00.003788149
1,RUN,25.1,1.15,0.94,1970-01-01 00:00:00.003788654
1,RUN,26.5,1.35,1.11,1970-01-01 00:00:00.003789158
1,RUN,24.4,1.3,1.07,1970-01-01 00:00:00.003789663
1,STOP,24.6,1.43,1.17,1970-01-01 00:00:00.003790168
1,RUN,23.5,1.21,0.99,1970-01-01 00:00:00.003790671
1,STOP,24.9,0.91,0.75,1970-01-01 00:00:00.003791176
1,RUN,24.3,0.54,0.44,1970-01-01 00:00:00.003791681
1,RUN,24.7,0.6,0.49,1970-01-01 00:00:00.003792185
1,RUN,25.7,1.41,1.16,1970-01-01 00:00:00.003792690
1,RUN,23.9,0.76,0.62,1970-01-01 00:00:00.003793195
1,RUN,23.3,0.6,0.49,1970-01-01 00:00:00.003793698
1,RUN,23.5,0.58,0.48,1970-01-01 00:00:00.003794203
1,RUN,25.7,0.7,0.57,1970-01-01 00:00:00.003794708
1,RUN,26.9,1.39,1.14,1970-01-01 00:00:00.003795212
1,STOP,26.7,1.21,0.99,1970-01-01 00:00:00.003795717
1,RUN,23.5,0.66,0.54,1970-01-01 00:00:00.003796221
1,RUN,24.5,0.87,0.71,1970-01-01 00:00:00.003796725
1,RUN,25.6,1.05,0.86,1970-01-01 00:00:00.003797230
1,RUN,23.3,1.11,0.91,1970-01-01 00:00:00.003797735
1,RUN,25.9,0.68,0.56,1970-01-01 00:00:00.003798239
1,RUN,23.5,0.68,0.56,1970-01-01 00:00:00.003798744
1,RUN,24.1,1.33,1.09,1970-01-01 00:00:00.003799248
1,STOP,24.8,1.34,1.1,1970-01-01 00:00:00.003799752
1,RUN,23.8,1.11,0.91,1970-01-01 00:00:00.003800257
1,RUN,25.9,1.34,1.1,1970-01-01 00:00:00.003800762
1,RUN,23.8,1.07,0.88,1970-01-01 00:00:00.003801267
1,RUN,25.4,1.37,1.12,1970-01-01 00:00:00.003801771
1,RUN,25.7,1.06,0.87,1970-01-01 00:00:00.003802275
1,STOP,25.5,1.31,1.07,1970-01-01 00:00:00.003802780
1,RUN,25.4,1.25,1.02,1970-01-01 00:00:00.003803284
1,RUN,24.9,0.76,0.62,1970-01-01 00:00:00.003803789
1,RUN,25.1,0.63,0.52,1970-01-01 00:00:00.003804294
1,RUN,25.8,0.64,0.52,1970-01-01 00:00:00.003804797
1,RUN,23.5,1.24,1.02,1970-01-01 00:00:00.003805302
1,STOP,26.3,0.6,0.49,1970-01-01 00:00:00.003805807
1,RUN,25.0,0.98,0.8,1970-01-01 00:00:00.003806311
1,STOP,25.6,0.83,0.68,1970-01-01 00:00:00.003806816
1,RUN,24.7,1.18,0.97,1970-01-01 00:00:00.003807321
1,RUN,24.7,0.55,0.45,1970-01-01 00:00:00.003807824
1,RUN,23.2,0.94,0.77,1970-01-01 00:00:00.003808329
1,RUN,24.2,1.4,1.15,1970-01-01 00:00:00.003808834
1,RUN,24.6,1.33,1.09,1970-01-01 00:00:00.003809338
1,STOP,26.0,1.1,0.9,1970-01-01 00:00:00.003809843
1,RUN,24.1,0.61,0.5,1970-01-01 00:00:00.003810348
1,RUN,23.6,0.75,0.61,1970-01-01 00:00:00.003810852
1,RUN,24.4,1.42,1.16,1970-01-01 00:00:00.003811356
1,RUN,25.2,1.13,0.93,1970-01-01 00:00:00.003811861
1,STOP,26.5,1.37,1.12,1970-01-01 00:00:00.003812366
1,RUN,26.9,0.54,0.44,1970-01-01 00:00:00.003812870
1,STOP,26.7,1.07,0.88,1970-01-01 00:00:00.003813374
1,RUN,25.9,1.04,0.85,1970-01-01 00:00:00.003813879
1,STOP,24.4,1.11,0.91,1970-01-01 00:00:00.003814383
1,RUN,23.0,0.72,0.59,1970-01-01 00:00:00.003814888
1,RUN,26.8,1.23,1.01,1970-01-01 00:00:00.003815393
1,RUN,23.7,1.38,1.13,1970-01-01 00:00:00.003815897
1,RUN,26.3,1.21,0.99,1970-01-01 00:00:00.003816401
1,RUN,23.4,0.5,0.41,1970-01-01 00:00:00.003816906
1,STOP,25.7,0.64,0.52,1970-01-01 00:00:00.003817410
1,RUN,25.0,1.0,0.82,1970-01-01 00:00:00.003817915
1,RUN,23.9,0.71,0.58,1970-01-01 00:00:00.003818420
1,RUN,25.2,0.73,0.6,1970-01-01 00:00:00.003818924
1,RUN,24.8,1.08,0.89,1970-01-01 00:00:00.003819428
1,STOP,23.7,1.09,0.89,1970-01-01 00:00:00.003819933
1,RUN,25.0,1.47,1.21,1970-01-01 00:00:00.003820438
1,STOP,25.0,0.9,0.74,1970-01-01 00:00:00.003820942
1,RUN,24.7,1.37,1.12,1970-01-01 00:00:00.003821447
1,RUN,24.9,0.86,0.71,1970-01-01 00:00:00.003821952
1,RUN,25.5,1.36,1.12,1970-01-01 00:00:00.003822455
1,RUN,23.9,0.7,0.57,1970-01-01 00:00:00.003822960
1,RUN,26.3,0.75,0.61,1970-01-01 00:00:00.003823465
1,RUN,26.2,1.12,0.92,1970-01-01 00:00:00.003823969
1,RUN,23.0,0.98,0.8,1970-01-01 00:00:00.003824474
1,RUN,24.7,0.52,0.43,1970-01-01 00:00:00.003824978
1,STOP,24.9,0.51,0.42,1970-01-01 00:00:00.003825482
1,RUN,26.8,0.83,0.68,1970-01-01 00:00:00.003825987
1,RUN,26.3,0.64,0.52,1970-01-01 00:00:00.003826492
1,RUN,23.9,0.94,0.77,1970-01-01 00:00:00.003826996
1,RUN,23.3,0.67,0.55,1970-01-01 00:00:00.003827501
1,RUN,24.3,0.85,0.7,1970-01-01 00:00:00.003828005
1,RUN,23.7,0.96,0.79,1970-01-01 00:00:00.003828509
1,RUN,24.2,1.08,0.89,1970-01-01 00:00:00.003829014
1,RUN,23.5,0.78,0.64,1970-01-01 00:00:00.003829519
1,STOP,23.2,1.23,1.01,1970-01-01 00:00:00.003830023
1,RUN,23.1,1.28,1.05,1970-01-01 00:00:00.003830528
1,RUN,26.7,0.52,0.43,1970-01-01 00:00:00.003831032
1,STOP,23.4,1.08,0.89,1970-01-01 00:00:00.003831536
1,RUN,26.3,0.99,0.81,1970-01-01 00:00:00.003832041
1,STOP,24.0,0.88,0.72,1970-01-01 00:00:00.003832546
1,RUN,23.8,0.54,0.44,1970-01-01 00:00:00.003833051
1,RUN,26.3,1.16,0.95,1970-01-01 00:00:00.003833554
1,RUN,23.0,0.54,0.44,1970-01-01 00:00:00.003834059
1,RUN,23.4,1.23,1.01,1970-01-01 00:00:00.003834564
1,STOP,25.7,0.76,0.62,1970-01-01 00:00:00.003835068
1,STOP,26.4,0.59,0.48,1970-01-01 00:00:00.003835573
1,RUN,25.0,1.29,1.06,1970-01-01 00:00:00.003836078
1,RUN,23.2,0.92,0.75,1970-01-01 00:00:00.003836581
1,RUN,26.4,0.59,0.48,1970-01-01 00:00:00.003837086
1,RUN,25.1,0.55,0.45,1970-01-01 00:00:00.003837591
1,STOP,26.1,0.99,0.81,1970-01-01 00:00:00.003838095
1,RUN,25.4,1.37,1.12,1970-01-01 00:00:00.003838600
1,RUN,24.4,0.97,0.8,1970-01-01 00:00:00.003839105
1,STOP,23.2,1.28,1.05,1970-01-01 00:00:00.003839609
1,RUN,25.9,0.72,0.59,1970-01-01 00:00:00.003840113
1,RUN,23.0,0.93,0.76,1970-01-01 00:00:00.003840618
1,RUN,26.4,0.84,0.69,1970-01-01 00:00:00.003841123
1,RUN,26.9,0.54,0.44,1970-01-01 00:00:00.003841627
1,STOP,26.5,0.78,0.64,1970-01-01 00:00:00.003842131
1,RUN,25.2,1.41,1.16,1970-01-01 00:00:00.003842636
1,RUN,25.4,1.14,0.93,1970-01-01 00:00:00.003843140
1,RUN,24.9,1.26,1.03,1970-01-01 00:00:00.003843645
1,RUN,25.5,1.27,1.04,1970-01-01 00:00:00.003844150
1,RUN,23.0,0.53,0.43,1970-01-01 00:00:00.003844654
1,STOP,25.2,0.85,0.7,1970-01-01 00:00:00.003845158
1,RUN,25.1,1.18,0.97,1970-01-01 00:00:00.003845663
1,RUN,24.5,0.56,0.46,1970-01-01 00:00:00.003846167
1,RUN,24.9,0.91,0.75,1970-01-01 00:00:00.003846672
1,RUN,24.4,1.34,1.1,1970-01-01 00:00:00.003847177
1,STOP,23.6,1.12,0.92,1970-01-01 00:00:00.003847681
1,RUN,25.3,0.79,0.65,1970-01-01 00:00:00.003848185
1,RUN,25.9,0.96,0.79,1970-01-01 00:00:00.003848690
1,RUN,26.9,0.59,0.48,1970-01-01 00:00:00.003849195
1,RUN,26.7,1.37,1.12,1970-01-01 00:00:00.003849699
1,RUN,23.3,1.13,0.93,1970-01-01 00:00:00.003850204
1,RUN,26.3,0.84,0.69,1970-01-01 00:00:00.003850708
1,STOP,25.7,0.87,0.71,1970-01-01 00:00:00.003851212
1,STOP,24.2,1.15,0.94,1970-01-01 00:00:00.003851717
1,RUN,24.1,1.18,0.97,1970-01-01 00:00:00.003852222
1,RUN,23.2,1.11,0.91,1970-01-01 00:00:00.003852726
1,RUN,24.7,0.66,0.54,1970-01-01 00:00:00.003853231
1,RUN,23.4,1.36,1.12,1970-01-01 00:00:00.003853735
1,RUN,24.9,1.18,0.97,1970-01-01 00:00:00.003854239
1,STOP,26.8,1.44,1.18,1970-01-01 00:00:00.003854744
1,RUN,24.4,1.35,1.11,1970-01-01 00:00:00.003855249
1,RUN,24.0,1.11,0.91,1970-01-01 00:00:00.003855753
1,STOP,23.3,1.18,0.97,1970-01-01 00:00:00.003856258
1,RUN,24.0,0.93,0.76,1970-01-01 00:00:00.003856762
1,RUN,23.2,0.86,0.71,1970-01-01 00:00:00.003857267
1,RUN,26.8,0.5,0.41,1970-01-01 00:00:00.003857771
1,STOP,24.0,0.99,0.81,1970-01-01 00:00:00.003858276
1,RUN,26.5,1.02,0.84,1970-01-01 00:00:00.003858781
1,STOP,24.9,0.53,0.43,1970-01-01 00:00:00.003859284
1,RUN,26.6,1.25,1.02,1970-01-01 00:00:00.003859789
1,STOP,25.0,0.9,0.74,1970-01-01 00:00:00.003860294
1,RUN,26.4,0.89,0.73,1970-01-01 00:00:00.003860798
1,RUN,25.7,1.3,1.07,1970-01-01 00:00:00.003861303
1,RUN,24.0,1.13,0.93,1970-01-01 00:00:00.003861808
1,STOP,24.4,1.41,1.16,1970-01-01 00:00:00.003862311
1,STOP,26.8,0.76,0.62,1970-01-01 00:00:00.003862816
1,RUN,25.3,0.64,0.52,1970-01-01 00:00:00.003863321
1,STOP,24.2,1.06,0.87,1970-01-01 00:00:00.003863826
1,RUN,23.5,1.18,0.97,1970-01-01 00:00:00.003864330
1,RUN,23.7,1.1,0.9,1970-01-01 00:00:00.003864835
1,STOP,24.9,0.79,0.65,1970-01-01 00:00:00.003865339
1,RUN,25.3,0.55,0.45,1970-01-01 00:00:00.003865843
1,RUN,23.7,0.55,0.45,1970-01-01 00:00:00.003866348
1,RUN,23.7,1.14,0.93,1970-01-01 00:00:00.003866853
1,RUN,25.8,1.09,0.89,1970-01-01 00:00:00.003867357
1,STOP,25.8,1.32,1.08,1970-01-01 00:00:00.003867862
1,RUN,25.3,0.87,0.71,1970-01-01 00:00:00.003868366
